task;errors;der_level3;der_level4;der_level5;der_level6;group;mci;freq_finite_forms;freq_aux;num_inf;num_gerunds;num_pres_sing;num_pres_plur;num_past_part;num_past_simple
argumentative;10;0.055;0.154;0.154;0.022;1;4.5;0.423076923;1.192307692;15;2;8;0;5;3
argumentative;9;0.063;0.125;0.094;0.016;1;2.75;0.538461538;1.192307692;19;0;8;0;2;4
argumentative;9;0.081;0.047;0.047;0.128;1;3.5;0.428571429;0.642857143;12;1;13;0;3;3
argumentative;8;0.064;0.021;0.085;0.064;1;4;0.392857143;0.571428571;12;1;10;0;5;2
argumentative;7;0.018;0.055;0.073;0.018;1;4.25;0.266666667;0.666666667;16;4;8;0;5;3
argumentative;7;0.013;0.079;0.053;0.013;1;3.75;0.428571429;0.904761905;6;1;8;0;4;8
argumentative;7;0.037;0.061;0.061;0.024;1;1;0.586206897;0.793103448;14;0;6;0;1;7
argumentative;7;0.075;0.025;0.100;0.100;1;1.75;0.5;1.1875;11;0;6;0;2;4
argumentative;7;0.067;0.033;0.117;0.183;1;5.25;0.555555556;0.388888889;2;2;8;0;4;5
argumentative;7;0.014;0.097;0.000;0.014;1;3.25;0.333333333;0.666666667;22;3;5;0;3;7
argumentative;6;0.024;0.024;0.024;0.024;1;4;0.181818182;0.909090909;18;2;1;0;5;0
argumentative;6;0.069;0.034;0.069;0.138;1;3;0.288888889;0.355555556;20;8;8;0;2;4
argumentative;6;0.026;0.117;0.091;0.091;1;5.5;0.28125;0.5;16;7;9;0;2;5
argumentative;6;0.053;0.084;0.031;0.115;1;5;0.327868852;0.163934426;16;9;8;0;14;2
argumentative;6;0.000;0.167;0.042;0.000;1;1.75;0.375;0.75;1;0;5;0;4;0
argumentative;6;0.055;0.011;0.066;0.033;1;5.5;0.5;0.717391304;19;5;12;0;9;8
argumentative;6;0.043;0.085;0.094;0.009;1;3;0.314814815;0.611111111;21;4;11;0;14;9
argumentative;6;0.065;0.129;0.151;0.043;1;4.25;0.285714286;0.742857143;12;7;17;0;7;6
argumentative;5;0.037;0.074;0.056;0.074;1;3;0.297297297;0.72972973;27;0;1;1;7;1
argumentative;5;0.018;0.071;0.036;0.054;1;2.25;0.666666667;0.555555556;8;1;6;0;1;4
argumentative;5;0.013;0.038;0.000;0.013;1;4.5;0.678571429;0.535714286;6;1;8;0;4;3
argumentative;5;0.034;0.086;0.069;0.052;1;3.75;0.375;0.791666667;12;2;8;0;4;4
argumentative;5;0.070;0.151;0.035;0.035;1;1.75;0.404255319;0.617021277;34;0;11;0;0;7
argumentative;5;0.014;0.042;0.000;0.028;1;4;0.195121951;0.365853659;13;8;7;0;4;3
argumentative;5;0.024;0.082;0.035;0.024;1;2.75;0.379310345;0.517241379;12;3;7;0;4;4
argumentative;5;0.051;0.063;0.013;0.076;1;3.5;0.227272727;1.181818182;13;6;9;0;1;4
argumentative;5;0.000;0.087;0.101;0.043;1;4.25;0.28125;0.6875;18;3;8;0;5;5
argumentative;5;0.067;0.050;0.050;0.150;1;4.5;0.272727273;0.5;11;4;7;0;0;1
argumentative;5;0.049;0.110;0.073;0.085;1;4.5;0.411764706;0.558823529;14;4;11;0;2;2
argumentative;5;0.013;0.072;0.053;0.026;1;2.5;0.253968254;0.571428571;36;3;8;0;8;8
argumentative;5;0.057;0.094;0.019;0.057;1;4;0.260869565;0.782608696;11;1;4;0;5;7
argumentative;5;0.030;0.030;0.015;0.061;1;2.75;0.6;0.95;8;1;9;0;0;4
argumentative;5;0.025;0.123;0.123;0.049;1;5.25;0.297297297;0.837837838;19;6;8;0;7;8
argumentative;5;0.027;0.093;0.080;0.080;1;3.5;0.375;0.625;14;1;11;0;7;7
argumentative;5;0.056;0.097;0.139;0.028;1;3.5;0.296296296;0.444444444;14;4;8;0;2;4
argumentative;5;0.077;0.077;0.077;0.077;1;4.25;0.461538462;0.692307692;16;3;11;0;6;4
argumentative;5;0.067;0.022;0.067;0.111;1;5;0.5;1.076923077;8;4;17;0;6;2
argumentative;4;0.015;0.138;0.108;0.046;1;1.75;0.590909091;0.636363636;11;1;2;0;1;4
argumentative;4;0.018;0.175;0.158;0.000;1;2.25;0.666666667;0.925925926;10;0;11;0;0;10
argumentative;4;0.040;0.120;0.060;0.020;1;3;0.625;0.833333333;8;1;8;0;2;3
argumentative;4;0.067;0.077;0.135;0.077;1;4.25;0.303030303;0.787878788;16;6;16;0;3;4
argumentative;4;0.048;0.131;0.071;0.071;1;3;0.461538462;0.769230769;14;1;10;0;2;4
argumentative;4;0.119;0.060;0.071;0.036;1;3.5;0.21875;0.625;13;12;5;0;1;7
argumentative;4;0.055;0.096;0.041;0.055;1;4;0.323529412;0.794117647;20;6;9;0;3;9
argumentative;4;0.037;0.037;0.093;0.074;1;2.5;0.423076923;0.961538462;13;4;7;0;1;5
argumentative;4;0.075;0.019;0.019;0.019;1;3.5;0.514285714;0.457142857;14;2;8;0;1;2
argumentative;4;0.074;0.056;0.093;0.111;1;3.25;0.457142857;0.571428571;19;1;5;0;1;5
argumentative;4;0.042;0.111;0.083;0.083;1;2;0.333333333;0.777777778;17;0;17;0;3;5
argumentative;4;0.071;0.133;0.041;0.051;1;3;0.526315789;0.552631579;13;3;17;0;1;5
argumentative;4;0.087;0.022;0.087;0.065;1;2.25;0.263157895;0.526315789;10;3;5;0;1;2
argumentative;4;0.012;0.099;0.025;0.086;1;3.25;0.294117647;0.588235294;18;0;9;0;9;5
argumentative;4;0.010;0.167;0.157;0.039;1;3;0.47826087;0.565217391;17;4;3;0;9;3
argumentative;4;0.035;0.128;0.081;0.023;1;5.75;0.333333333;0.472222222;14;3;10;0;9;4
argumentative;4;0.000;0.171;0.110;0.061;1;4;0.361111111;0.611111111;15;8;10;0;3;2
argumentative;4;0.038;0.038;0.013;0.077;1;3.75;0.243243243;0.675675676;21;5;10;0;8;3
argumentative;4;0.060;0.075;0.075;0.045;1;5.75;0.263157895;0.842105263;16;11;11;0;6;6
argumentative;4;0.055;0.082;0.027;0.041;1;4;0.30952381;0.404761905;20;5;12;0;6;4
argumentative;4;0.022;0.098;0.043;0.011;1;4;0.393939394;0.575757576;17;1;11;0;4;8
argumentative;4;0.030;0.090;0.119;0.075;1;3.25;0.456521739;0.413043478;18;7;6;0;2;8
argumentative;4;0.045;0.121;0.068;0.030;1;7;0.315789474;0.789473684;17;3;13;0;10;5
argumentative;4;0.021;0.106;0.000;0.000;1;3.75;0.35;0.45;3;2;5;0;8;1
argumentative;4;0.000;0.182;0.061;0.000;1;3.5;0.5;0.7;2;0;4;0;3;6
argumentative;4;0.051;0.114;0.101;0.025;1;3.5;0.5;0.583333333;13;3;8;0;5;2
argumentative;4;0.000;0.086;0.000;0.000;1;2.5;0.444444444;0.777777778;0;0;5;0;10;15
argumentative;4;0.016;0.109;0.047;0.031;1;3.5;0.518518519;0.37037037;2;1;3;0;11;13
argumentative;4;0.063;0.083;0.083;0.000;1;4.25;0.178571429;0.464285714;9;2;4;0;13;2
argumentative;4;0.034;0.069;0.046;0.069;1;4;0.428571429;0.457142857;12;5;8;0;7;7
argumentative;4;0.069;0.034;0.046;0.080;1;4.5;0.212121212;0.727272727;20;2;7;0;5;4
argumentative;4;0.094;0.082;0.071;0.082;1;4.5;0.346153846;0.615384615;10;8;7;1;1;0
argumentative;4;0.044;0.033;0.122;0.022;1;3.75;0.230769231;0.564102564;21;6;8;0;3;4
argumentative;4;0.041;0.096;0.096;0.027;1;4.25;0.25;0.964285714;15;4;8;0;6;7
argumentative;4;0.009;0.073;0.092;0.009;1;5.75;0.29787234;0.595744681;28;5;18;0;4;7
argumentative;4;0.045;0.067;0.056;0.056;1;4.25;0.322580645;0.935483871;16;10;13;0;2;7
argumentative;3;0.065;0.104;0.091;0.052;1;6;0.419354839;0.677419355;9;6;15;0;6;3
argumentative;3;0.040;0.060;0.080;0.030;1;5.5;0.4;0.6;16;3;17;0;9;8
argumentative;3;0.118;0.106;0.129;0.094;1;4.25;0.3125;0.65625;18;3;9;0;2;2
argumentative;3;0.063;0.063;0.075;0.125;1;3;0.214285714;1.035714286;19;2;11;0;7;9
argumentative;3;0.029;0.088;0.088;0.029;1;3.5;0.384615385;0.961538462;13;1;7;0;4;5
argumentative;3;0.015;0.030;0.076;0.030;1;3.5;0.52;0.64;11;0;9;0;4;4
argumentative;3;0.042;0.167;0.083;0.058;1;3.75;0.276595745;0.744680851;17;6;14;0;15;5
argumentative;3;0.045;0.056;0.011;0.079;1;4;0.342857143;0.6;20;2;8;0;6;4
argumentative;3;0.000;0.073;0.073;0.049;1;2.5;0.625;0.8125;8;0;3;0;0;2
argumentative;3;0.048;0.111;0.175;0.048;1;3.5;0.444444444;0.555555556;12;2;5;0;4;5
argumentative;3;0.000;0.000;0.048;0.000;1;2.75;0.52;0.52;15;1;6;0;0;3
argumentative;3;0.047;0.070;0.070;0.023;1;2.75;0.538461538;0.230769231;1;2;3;0;3;2
argumentative;3;0.109;0.073;0.073;0.018;1;3.5;0.457142857;0.371428571;16;1;11;0;3;2
argumentative;3;0.044;0.056;0.033;0.078;1;3;0.384615385;0.961538462;18;1;5;0;2;4
argumentative;3;0.095;0.068;0.054;0.000;1;3.25;0.405405405;0.783783784;18;5;10;0;3;3
argumentative;3;0.038;0.077;0.019;0.077;1;4.25;0.52;0.4;8;3;3;0;1;4
argumentative;3;0.014;0.123;0.068;0.041;1;2.75;0.166666667;0.766666667;16;5;10;0;6;2
argumentative;3;0.080;0.102;0.068;0.034;1;2.5;0.47826087;1;15;1;6;0;0;2
argumentative;3;0.000;0.116;0.000;0.029;1;2.5;0.25;0.642857143;15;4;4;0;2;4
argumentative;3;0.126;0.032;0.063;0.084;1;5.25;0.566666667;0.6;10;3;16;0;3;4
argumentative;3;0.059;0.106;0.035;0.082;1;4.5;0.333333333;0.696969697;20;2;13;0;6;2
argumentative;3;0.038;0.064;0.064;0.038;1;3.25;0.375;0.65625;16;4;7;1;1;3
argumentative;3;0.025;0.114;0.025;0.051;1;2.5;0.517241379;0.75862069;15;1;10;0;1;3
argumentative;3;0.034;0.079;0.045;0.045;1;3.25;0.366666667;0.9;21;3;9;0;0;8
argumentative;3;0.043;0.065;0.065;0.130;1;3.25;0.333333333;0.666666667;7;5;6;0;0;1
argumentative;3;0.038;0.127;0.101;0.025;1;4.25;0.285714286;0.914285714;20;1;10;0;9;7
argumentative;3;0.060;0.040;0.000;0.080;1;3.5;0.272727273;0.727272727;23;5;2;0;1;6
argumentative;3;0.063;0.021;0.146;0.021;1;4;0.375;0.416666667;9;3;3;0;1;1
argumentative;3;0.042;0.084;0.021;0.021;1;3.75;0.318181818;0.545454545;21;4;7;1;6;3
argumentative;3;0.030;0.212;0.106;0.000;1;4.25;0.3;1.25;16;4;5;0;0;3
argumentative;3;0.064;0.018;0.027;0.055;1;3;0.222222222;0.311111111;14;12;9;0;6;1
argumentative;3;0.028;0.127;0.070;0.056;1;6.5;0.351351351;0.405405405;17;4;12;0;5;1
argumentative;3;0.018;0.053;0.018;0.053;1;3.25;0.379310345;0.551724138;13;1;7;0;3;4
argumentative;3;0.048;0.072;0.060;0.060;1;3.75;0.3125;0.625;15;7;7;0;2;2
argumentative;3;0.070;0.102;0.047;0.078;1;4;0.23255814;0.697674419;15;7;14;0;8;1
argumentative;3;0.051;0.025;0.025;0.025;1;3.75;0.387096774;0.741935484;15;1;6;0;6;9
argumentative;3;0.036;0.095;0.071;0.036;1;2.75;0.43902439;0.585365854;21;1;14;0;1;3
argumentative;3;0.043;0.043;0.043;0.128;1;5;0.461538462;0.576923077;8;4;11;0;4;2
argumentative;3;0.070;0.088;0.070;0.070;1;3.5;0.333333333;0.366666667;13;4;8;0;1;2
argumentative;3;0.100;0.100;0.020;0.080;1;1.5;0.647058824;0.411764706;14;0;4;0;0;2
argumentative;3;0.014;0.108;0.027;0.041;1;2.5;0.692307692;0.487179487;9;4;6;0;2;6
argumentative;3;0.070;0.056;0.056;0.099;1;4;0.352941176;0.441176471;13;7;4;0;4;8
argumentative;3;0.046;0.092;0.015;0.108;1;2.75;0.307692308;0.769230769;11;4;8;0;3;3
argumentative;3;0.050;0.050;0.138;0.125;1;5;0.266666667;0.8;13;4;11;0;8;3
argumentative;3;0.065;0.129;0.032;0.065;1;1.5;0.166666667;0.833333333;3;2;2;0;0;1
argumentative;3;0.035;0.047;0.024;0.094;1;3.25;0.303030303;0.666666667;19;4;5;0;0;3
argumentative;3;0.068;0.000;0.034;0.085;1;2.25;0.324324324;0.486486486;23;2;5;0;1;4
argumentative;3;0.029;0.029;0.000;0.029;1;1.75;0.384615385;0.692307692;7;0;7;0;2;2
argumentative;3;0.098;0.146;0.049;0.122;1;0.75;0.357142857;1.428571429;12;0;4;0;1;0
argumentative;3;0.020;0.102;0.082;0.041;1;2.5;0.391304348;0.565217391;13;1;3;0;0;4
argumentative;3;0.103;0.029;0.103;0.103;1;2.75;0.21875;0.78125;19;6;7;0;3;5
argumentative;3;0.041;0.135;0.108;0.068;1;3.75;0.363636364;1;13;3;10;0;1;2
argumentative;3;0.064;0.064;0.064;0.064;1;4.25;0.25;0.6875;17;7;6;0;4;1
argumentative;3;0.095;0.014;0.027;0.122;1;5;0.333333333;0.75;14;2;12;0;2;4
argumentative;3;0.044;0.011;0.011;0.066;1;4.75;0.314285714;0.4;14;6;8;0;3;3
argumentative;3;0.058;0.087;0.014;0.043;1;4.25;0.363636364;0.575757576;19;1;16;0;4;3
argumentative;3;0.039;0.039;0.013;0.039;1;5.5;0.214285714;0.321428571;13;4;4;0;1;4
argumentative;3;0.056;0.074;0.000;0.074;1;1.75;0.346153846;1.038461538;20;0;7;0;1;5
argumentative;3;0.045;0.121;0.068;0.030;1;6.5;0.315789474;0.789473684;17;3;13;0;10;5
argumentative;3;0.045;0.055;0.055;0.055;1;2.75;0.260869565;0.652173913;22;4;11;0;10;6
argumentative;3;0.011;0.230;0.126;0.069;1;4.25;0.4;0.6;15;3;9;0;6;5
argumentative;3;0.043;0.058;0.058;0.029;1;2.5;0.428571429;0.657142857;15;3;14;0;4;5
argumentative;3;0.033;0.133;0.083;0.017;1;3.75;0.333333333;0.666666667;15;3;8;1;5;7
argumentative;3;0.051;0.025;0.076;0.177;1;2.25;0.5625;0.5;13;3;10;0;1;1
argumentative;3;0.087;0.043;0.058;0.058;1;3.5;0.363636364;0.484848485;12;3;6;0;5;2
argumentative;3;0.013;0.077;0.090;0.077;1;3.25;0.289473684;0.552631579;21;1;13;0;6;4
argumentative;3;0.011;0.160;0.074;0.021;1;3;0.243243243;0.702702703;24;4;4;0;5;13
argumentative;3;0.066;0.098;0.115;0.033;1;4.75;0.371428571;0.742857143;20;2;8;1;4;5
argumentative;3;0.066;0.118;0.053;0.013;1;3.5;0.515151515;0.575757576;8;4;14;0;6;2
argumentative;3;0.097;0.065;0.065;0.032;1;4;0.5;0.382352941;11;4;6;0;3;2
argumentative;3;0.011;0.114;0.068;0.011;1;3;0.380952381;0.380952381;16;8;10;0;4;3
argumentative;3;0.061;0.051;0.071;0.061;1;1.75;0.283333333;0.5;35;4;4;0;9;15
argumentative;3;0.028;0.042;0.014;0.042;1;5;0.306122449;0.714285714;27;1;9;0;9;5
argumentative;3;0.092;0.077;0.015;0.092;1;4.25;0.233333333;0.833333333;20;2;8;0;4;6
argumentative;3;0.037;0.049;0.061;0.085;1;4;0.274509804;0.549019608;27;5;5;0;12;6
argumentative;3;0.063;0.095;0.084;0.032;1;4.5;0.6;0.4;9;1;11;0;3;3
argumentative;3;0.052;0.169;0.065;0.052;1;3.25;0.363636364;0.666666667;13;4;11;0;4;8
argumentative;3;0.050;0.050;0.025;0.075;1;3.25;0.379310345;0.793103448;14;7;6;0;3;3
argumentative;3;0.063;0.094;0.094;0.047;1;3.5;0.272727273;0.954545455;13;2;7;0;3;5
argumentative;3;0.054;0.063;0.036;0.072;1;3.5;0.30952381;0.523809524;20;4;16;0;7;3
argumentative;3;0.021;0.083;0.042;0.063;1;4;0.461538462;0.846153846;0;0;10;0;7;0
argumentative;3;0.014;0.029;0.057;0.043;1;3.25;0.21875;0.65625;14;6;9;0;5;3
argumentative;3;0.069;0.034;0.103;0.034;1;2.25;0.533333333;0.466666667;4;0;7;0;3;3
argumentative;3;0.091;0.091;0.030;0.076;1;5.25;0.285714286;0.523809524;7;3;7;0;4;3
argumentative;3;0.061;0.158;0.053;0.114;1;3.5;0.333333333;0.395833333;23;5;6;0;8;6
argumentative;3;0.014;0.109;0.122;0.014;1;4.25;0.415384615;0.353846154;21;11;14;0;12;6
argumentative;3;0.000;0.019;0.019;0.056;1;4.75;0.411764706;0.823529412;3;1;8;0;6;8
argumentative;3;0.035;0.053;0.088;0.000;1;3.25;0.230769231;0.846153846;2;2;0;0;6;11
argumentative;3;0.063;0.038;0.000;0.075;1;4.75;0.340425532;0.510638298;29;2;10;0;1;9
argumentative;3;0.062;0.031;0.015;0.031;1;2.75;0.178571429;0.535714286;21;1;3;0;0;7
argumentative;3;0.017;0.138;0.000;0.017;1;2.25;0.433333333;0.533333333;12;4;16;0;0;3
argumentative;3;0.048;0.097;0.097;0.016;1;2.75;0.225806452;0.580645161;14;8;6;0;6;4
argumentative;3;0.017;0.086;0.138;0.086;1;1.5;0.416666667;0.541666667;14;2;3;0;0;1
argumentative;3;0.050;0.038;0.025;0.038;1;3.5;0.341463415;0.463414634;14;11;8;0;3;6
argumentative;3;0.114;0.000;0.057;0.171;1;3.25;0.5;0.75;2;4;3;0;3;0
argumentative;3;0.052;0.052;0.034;0.069;1;3.25;0.243243243;0.675675676;21;5;7;0;5;7
argumentative;3;0.225;0.025;0.025;0.200;1;2.5;0.4;0.7;10;0;5;0;3;4
argumentative;3;0.109;0.000;0.043;0.022;1;5.75;0.25;0.464285714;24;8;10;0;6;11
argumentative;3;0.016;0.063;0.031;0.047;1;3.25;0.212121212;0.787878788;12;3;5;0;12;8
argumentative;3;0.023;0.070;0.035;0.023;1;3.25;0.35483871;0.64516129;16;2;4;0;4;3
argumentative;3;0.091;0.091;0.030;0.076;1;4.5;0.285714286;0.523809524;7;3;7;0;4;3
argumentative;3;0.024;0.106;0.094;0.082;1;4.25;0.342857143;0.857142857;22;5;13;0;4;8
argumentative;3;0.039;0.145;0.158;0.053;1;4.5;0.379310345;0.586206897;11;5;7;0;5;3
argumentative;3;0.000;0.118;0.098;0.020;1;3.25;0.428571429;0.428571429;9;3;9;0;2;0
argumentative;3;0.081;0.061;0.081;0.071;1;2.5;0.346153846;1.038461538;14;2;9;0;3;5
argumentative;3;0.037;0.120;0.074;0.019;1;3.5;0.523809524;0.595238095;18;2;20;0;4;4
argumentative;3;0.041;0.072;0.010;0.031;1;5;0.382978723;0.659574468;20;5;13;0;7;4
argumentative;3;0.090;0.077;0.064;0.038;1;6.25;0.5;0.416666667;12;5;12;0;3;5
argumentative;3;0.024;0.087;0.079;0.008;1;3.5;0.37254902;0.529411765;16;12;13;0;6;9
argumentative;2;0.034;0.124;0.034;0.056;1;3.5;0.371428571;0.8;24;1;11;0;2;6
argumentative;2;0.016;0.047;0.000;0.016;1;3.75;0.454545455;0.863636364;11;1;10;0;2;6
argumentative;2;0.106;0.061;0.061;0.015;1;2.75;0.24137931;0.827586207;20;1;6;0;4;3
argumentative;2;0.068;0.034;0.034;0.017;1;4.5;0.357142857;0.535714286;8;8;8;0;2;3
argumentative;2;0.036;0.089;0.089;0.071;1;2.5;0.35;1;12;2;12;0;0;3
argumentative;2;0.000;0.162;0.054;0.000;1;1;0.565217391;0.608695652;11;0;1;0;0;4
argumentative;2;0.122;0.054;0.081;0.027;1;4;0.375;0.6875;12;1;7;1;9;5
argumentative;2;0.107;0.067;0.107;0.040;1;4.25;0.657142857;0.428571429;6;2;11;0;6;2
argumentative;2;0.081;0.105;0.128;0.023;1;5.5;0.25;1.035714286;15;2;15;0;9;1
argumentative;2;0.051;0.064;0.026;0.038;1;3.5;0.302325581;0.418604651;23;8;13;0;1;4
argumentative;2;0.051;0.114;0.101;0.000;1;4.25;0.294117647;0.647058824;19;4;7;0;2;5
argumentative;2;0.025;0.075;0.063;0.038;1;4.5;0.394736842;0.578947368;13;2;10;0;7;8
argumentative;2;0.041;0.122;0.095;0.054;1;3.75;0.233333333;0.8;21;6;6;0;2;5
argumentative;2;0.030;0.076;0.030;0.091;1;3.25;0.375;0.9375;18;2;11;0;3;7
argumentative;2;0.035;0.012;0.070;0.023;1;5.25;0.457142857;0.714285714;12;4;13;0;6;5
argumentative;2;0.000;0.000;0.000;0.019;1;2.75;0.272727273;0.757575758;22;7;6;0;1;7
argumentative;2;0.000;0.089;0.044;0.033;1;3.25;0.377777778;0.533333333;21;7;12;0;0;11
argumentative;2;0.040;0.060;0.000;0.020;1;2.5;0.382352941;0.558823529;20;1;5;0;0;4
argumentative;2;0.038;0.076;0.076;0.076;1;4.5;0.321428571;0.714285714;15;6;5;0;4;5
argumentative;2;0.000;0.000;0.000;0.029;1;2.75;0.181818182;0.454545455;5;2;1;0;1;2
argumentative;2;0.022;0.056;0.056;0.034;1;5.25;0.282051282;0.743589744;16;6;12;0;11;2
argumentative;2;0.075;0.022;0.043;0.011;1;6;0.558139535;0.186046512;11;4;9;0;1;1
argumentative;2;0.054;0.063;0.036;0.036;1;4.75;0.472727273;0.490909091;16;8;13;0;5;3
argumentative;2;0.056;0.056;0.019;0.056;1;2.75;0.347826087;0.47826087;23;6;8;0;1;3
argumentative;2;0.040;0.040;0.133;0.027;1;5;0.675675676;0.324324324;8;2;6;0;2;7
argumentative;2;0.045;0.106;0.045;0.061;1;2.5;0.59375;0.40625;11;2;8;0;1;3
argumentative;2;0.018;0.054;0.071;0.036;1;3.25;0.464285714;0.5;15;1;6;0;0;0
argumentative;2;0.093;0.140;0.000;0.093;1;1;0.236842105;0.684210526;28;3;5;0;2;5
argumentative;2;0.000;0.069;0.097;0.042;1;1;0.205882353;0.794117647;25;3;10;0;3;9
argumentative;2;0.000;0.107;0.107;0.018;1;5.25;0.444444444;0.666666667;16;5;5;0;4;8
argumentative;2;0.016;0.210;0.097;0.016;1;4.25;0.260869565;0.956521739;10;1;5;0;9;6
argumentative;2;0.011;0.148;0.091;0.011;1;3.5;0.230769231;0.512820513;22;10;5;0;2;3
argumentative;2;0.041;0.110;0.096;0.110;1;2.75;0.28125;0.96875;22;1;11;0;3;6
argumentative;2;0.020;0.040;0.080;0.080;1;2.75;0.259259259;0.62962963;18;0;4;0;4;6
argumentative;2;0.180;0.040;0.120;0.040;1;2.75;0.470588235;0.735294118;22;1;13;0;0;3
argumentative;2;0.041;0.110;0.055;0.041;1;4.5;0.105263158;0.815789474;22;7;12;0;11;2
argumentative;2;0.065;0.078;0.026;0.052;1;5.25;0.392857143;0.75;14;1;3;0;6;10
argumentative;2;0.022;0.130;0.087;0.043;1;2.5;0.47826087;0.608695652;12;0;4;0;1;7
argumentative;2;0.045;0.135;0.101;0.022;1;3.5;0.25;0.416666667;20;13;8;0;8;3
argumentative;2;0.032;0.113;0.065;0.032;1;5;0.35483871;0.903225806;24;2;6;0;3;6
argumentative;2;0.075;0.113;0.151;0.019;1;3.25;0.44;0.72;14;0;3;0;4;4
argumentative;2;0.039;0.118;0.118;0.000;1;1.5;0.6;0.8;10;0;6;0;1;2
argumentative;2;0.047;0.066;0.047;0.028;1;2;0.30952381;0.952380952;24;2;15;0;17;10
argumentative;2;0.085;0.117;0.043;0.043;1;4.5;0.333333333;0.861111111;19;5;17;0;0;6
argumentative;2;0.058;0.101;0.087;0.072;1;2.5;0.586206897;0.448275862;11;1;13;0;1;2
argumentative;2;0.040;0.050;0.099;0.050;1;5.25;0.211538462;0.519230769;24;10;10;0;6;2
argumentative;2;0.019;0.058;0.029;0.039;1;5.25;0.326923077;0.5;18;10;17;0;7;3
argumentative;2;0.042;0.056;0.042;0.028;1;2;0.465116279;0.837209302;26;0;12;0;4;8
argumentative;2;0.020;0.061;0.102;0.061;1;3;0.5;1.166666667;13;0;6;0;1;2
argumentative;2;0.091;0.055;0.082;0.027;1;3.5;0.428571429;0.673469388;17;3;8;0;14;4
argumentative;2;0.047;0.209;0.163;0.047;1;3.5;0.380952381;0.571428571;11;0;9;0;1;1
argumentative;2;0.056;0.156;0.122;0.033;1;2.75;0.3125;0.59375;16;6;9;0;4;2
argumentative;2;0.150;0.083;0.083;0.050;1;1.25;0.421052632;0.526315789;20;3;8;0;1;6
argumentative;2;0.074;0.130;0.056;0.019;1;4.25;0.307692308;0.807692308;15;1;6;0;5;10
argumentative;2;0.018;0.036;0.055;0.000;1;3.5;0.147058824;0.764705882;12;6;6;0;12;4
argumentative;2;0.090;0.064;0.051;0.000;1;4.5;0.236842105;0.447368421;15;10;14;0;1;1
argumentative;2;0.042;0.063;0.031;0.063;1;4;0.395833333;0.5;18;7;4;0;6;1
argumentative;2;0.063;0.021;0.021;0.125;1;2.75;0.28;0.48;14;0;5;0;4;2
argumentative;2;0.099;0.111;0.074;0.099;1;3.25;0.425;0.375;14;3;11;0;2;5
argumentative;2;0.014;0.028;0.042;0.028;1;1.25;0.296296296;0.925925926;21;0;6;0;2;2
argumentative;2;0.036;0.060;0.024;0.095;1;4.75;0.421052632;0.342105263;15;2;9;0;3;2
argumentative;2;0.104;0.060;0.075;0.104;1;5.75;0.444444444;0.666666667;13;0;10;0;4;2
argumentative;2;0.069;0.014;0.028;0.208;1;4.75;0.387096774;0.451612903;15;3;8;0;2;3
argumentative;2;0.054;0.071;0.089;0.054;1;2.25;0.423076923;0.769230769;18;0;1;0;2;3
argumentative;2;0.033;0.066;0.000;0.115;1;1.25;0.243243243;0.594594595;29;1;7;0;0;3
argumentative;2;0.013;0.101;0.076;0.089;1;4.25;0.34375;0.53125;15;4;10;0;6;1
argumentative;2;0.117;0.085;0.096;0.085;1;3.25;0.225806452;0.741935484;16;4;7;0;3;5
argumentative;2;0.078;0.058;0.058;0.019;1;5;0.294117647;0.382352941;9;5;8;0;8;1
argumentative;2;0.065;0.108;0.043;0.043;1;3.25;0.44;0.56;14;1;2;0;0;8
argumentative;2;0.065;0.033;0.054;0.011;1;3.75;0.475;0.525;13;1;9;0;2;9
argumentative;2;0.027;0.136;0.036;0.009;1;3;0.428571429;0.238095238;14;3;5;1;0;0
argumentative;2;0.045;0.061;0.030;0.015;1;2;0.540540541;0.378378378;11;5;4;1;0;0
argumentative;2;0.095;0.071;0.119;0.095;1;1.75;0.222222222;0.703703704;18;1;11;0;3;3
argumentative;2;0.053;0.064;0.074;0.021;1;7.5;0.34375;0.65625;12;4;15;0;6;1
argumentative;2;0.033;0.078;0.078;0.033;1;3.25;0.2;0.742857143;23;3;8;0;6;3
argumentative;2;0.037;0.111;0.074;0.074;1;4.25;0.45;0.7;5;4;8;0;0;2
argumentative;2;0.037;0.111;0.074;0.037;1;3.25;0.34375;0.90625;20;3;12;0;5;4
argumentative;2;0.021;0.084;0.032;0.042;1;4.25;0.35;0.625;20;7;9;0;9;6
argumentative;2;0.026;0.104;0.026;0.169;1;3.25;0.363636364;0.818181818;22;0;4;0;3;0
argumentative;2;0.056;0.085;0.085;0.042;1;3.5;0.346153846;0.769230769;15;3;8;0;0;3
argumentative;2;0.053;0.013;0.053;0.079;1;4.5;0.35483871;0.580645161;9;7;9;0;2;4
argumentative;2;0.098;0.059;0.176;0.059;1;3.5;0.4;0.64;12;2;11;1;2;4
argumentative;2;0.075;0.151;0.075;0.065;1;5.75;0.346153846;0.807692308;15;0;8;0;4;12
argumentative;2;0.057;0.080;0.034;0.068;1;3.5;0.452380952;0.452380952;17;2;12;0;3;5
argumentative;2;0.055;0.110;0.154;0.044;1;4.25;0.212121212;0.787878788;19;4;6;0;6;5
argumentative;2;0.016;0.063;0.095;0.111;1;2.5;0.387096774;0.677419355;11;6;13;0;5;6
